expid,cdtid,zecoid,aoTermId,chebiTermId,ccTermId,extra
ZDB-EXP-150610-6,ZECO:0000102,CHEBI:34910,none,none,,,
ZDB-EXP-150610-7,ZECO:0000150,,none,none,,,
ZDB-EXP-150610-8,ZECO:0000155,,none,none,,,
ZDB-EXP-150612-4,ZECO:0000102,,none,none,,,
ZDB-EXP-150612-5,ZECO:0000102,,none,none,,,
ZDB-EXP-150612-6,ZECO:0000102,CHEBI:9168,none,none,,,
ZDB-EXP-150615-1,ZECO:0000102,,none,none,,,
ZDB-EXP-150615-2,ZECO:0000232,746128,none,none,,,
ZDB-EXP-150615-3,ZECO:0000232,746128,none,none,,,
ZDB-EXP-150615-3,ZECO:0000102,CHEBI:61049,none,none,,,
ZDB-EXP-150616-7,ZECO:0000106,,none,none,,,
ZDB-EXP-150616-8,ZECO:0000106,,none,none,,,
ZDB-EXP-150617-8,ZECO:0000108,,none,none,,,
ZDB-EXP-150619-16,ZECO:0000102,,none,none,,,
ZDB-EXP-150619-2,ZECO:0000170,ZFA:0001314,none,none,,,
ZDB-EXP-150619-3,ZECO:0000166,,none,none,,,
ZDB-EXP-150619-4,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-150619-5,ZECO:0000102,,none,none,,,
ZDB-EXP-150623-2,ZECO:0000149,,none,none,,,
ZDB-EXP-150623-4,ZECO:0000149,,none,none,,,
ZDB-EXP-150625-1,ZECO:0000166,,none,none,,,
ZDB-EXP-150626-3,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-150630-1,ZECO:0000102,CHEBI:62882,none,none,,,
ZDB-EXP-150630-2,ZECO:0000102,CHEBI:86290,none,none,,,
ZDB-EXP-150630-3,ZECO:0000166,,none,none,,,
ZDB-EXP-150702-11,ZECO:0000106,,none,none,,,
ZDB-EXP-150702-12,ZECO:0000102,CHEBI:86290,none,none,,,
ZDB-EXP-150702-7,ZECO:0000107,5476,none,none,,,
ZDB-EXP-150702-8,ZECO:0000189,,none,none,,,
ZDB-EXP-150702-9,ZECO:0000106,,none,none,,,
ZDB-EXP-150703-10,ZECO:0000229,ZFA:0000008,none,none,,,
ZDB-EXP-150703-11,ZECO:0000229,ZFA:0000008,none,none,,,
ZDB-EXP-150703-6,ZECO:0000229,ZFA:0000008,none,none,,,
ZDB-EXP-150703-7,ZECO:0000229,ZFA:0000008,none,none,,,
ZDB-EXP-150703-8,ZECO:0000102,CHEBI:48705,none,none,,,
ZDB-EXP-150703-8,ZECO:0000229,ZFA:0000008,none,none,,,
ZDB-EXP-150706-2,ZECO:0000102,,none,none,,,
ZDB-EXP-150707-1,ZECO:0000102,,none,none,,,
ZDB-EXP-150707-3,ZECO:0000166,,none,none,,,
ZDB-EXP-150708-2,ZECO:0000102,,none,none,,,
ZDB-EXP-150709-10,ZECO:0000110,696863,none,none,,,
ZDB-EXP-150709-11,ZECO:0000106,1346,none,none,,,
ZDB-EXP-150709-4,ZECO:0000110,696863,none,none,,,
ZDB-EXP-150709-8,ZECO:0000110,696863,none,none,,,
ZDB-EXP-150709-9,ZECO:0000110,696863,none,none,,,
ZDB-EXP-150713-2,ZECO:0000201,,none,none,,,
ZDB-EXP-150713-4,ZECO:0000201,,none,none,,,
ZDB-EXP-150713-7,ZECO:0000166,,none,none,,,
ZDB-EXP-150714-1,ZECO:0000102,,none,none,,,
ZDB-EXP-150714-6,ZECO:0000102,,none,none,,,
ZDB-EXP-150715-12,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-150715-13,ZECO:0000102,CHEBI:8647,none,none,,,
ZDB-EXP-150715-13,ZECO:0000229,,none,none,,,
ZDB-EXP-150715-14,ZECO:0000229,,none,none,,,
ZDB-EXP-150715-5,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-150716-10,ZECO:0000166,,none,none,,,
ZDB-EXP-150716-10,ZECO:0000102,CHEBI:8647,none,none,,,
ZDB-EXP-150716-12,ZECO:0000102,,none,none,,,
ZDB-EXP-150716-14,ZECO:0000102,CHEBI:8647,none,none,,,
ZDB-EXP-150716-5,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-150716-6,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-150716-8,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-150716-9,ZECO:0000166,,none,none,,,
ZDB-EXP-150717-10,ZECO:0000102,,none,none,,,
ZDB-EXP-150717-10,ZECO:0000102,CHEBI:8647,none,none,,,
ZDB-EXP-150717-13,ZECO:0000102,,none,none,,,
ZDB-EXP-150717-3,ZECO:0000229,,none,none,,,
ZDB-EXP-150717-5,ZECO:0000229,,none,none,,,
ZDB-EXP-150717-7,ZECO:0000229,,none,none,,,
ZDB-EXP-150717-9,ZECO:0000102,,none,none,,,
ZDB-EXP-150717-9,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-150720-1,ZECO:0000166,,none,none,,,
ZDB-EXP-150720-10,ZECO:0000102,,none,none,,,
ZDB-EXP-150720-11,ZECO:0000102,,none,none,,,
ZDB-EXP-150720-12,ZECO:0000102,CHEBI:8647,none,none,,,
ZDB-EXP-150720-5,ZECO:0000166,,none,none,,,
ZDB-EXP-150720-5,ZECO:0000102,CHEBI:50122,none,none,,,
ZDB-EXP-150720-6,ZECO:0000166,,none,none,,,
ZDB-EXP-150720-6,ZECO:0000102,CHEBI:33217,none,none,,,
ZDB-EXP-150720-7,ZECO:0000166,,none,none,,,
ZDB-EXP-150720-7,ZECO:0000102,CHEBI:35004,none,none,,,
ZDB-EXP-150721-5,ZECO:0000170,,none,none,,,
ZDB-EXP-150721-7,ZECO:0000170,,none,none,,,
ZDB-EXP-150722-4,ZECO:0000102,,none,none,,,
ZDB-EXP-150722-6,ZECO:0000166,,none,none,,,
ZDB-EXP-150723-1,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-150723-2,ZECO:0000102,CHEBI:23888,none,none,,,
ZDB-EXP-150727-2,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-150728-3,ZECO:0000102,CHEBI:86194,none,none,,,
ZDB-EXP-150730-1,ZECO:0000181,ZFA:0000435,none,none,,,
ZDB-EXP-150730-2,ZECO:0000181,ZFA:0000435,none,none,,,
ZDB-EXP-150730-3,ZECO:0000181,ZFA:0000435,none,none,,,
ZDB-EXP-150731-2,ZECO:0000102,,none,none,,,
ZDB-EXP-150731-3,ZECO:0000102,,none,none,,,
ZDB-EXP-150731-4,ZECO:0000102,,none,none,,,
ZDB-EXP-150731-5,ZECO:0000102,,none,none,,,
ZDB-EXP-150731-6,ZECO:0000102,,none,none,,,
ZDB-EXP-150731-7,ZECO:0000102,,none,none,,,
ZDB-EXP-150803-11,ZECO:0000106,1781,none,none,,,
ZDB-EXP-150804-3,ZECO:0000110,35297,none,none,,,
ZDB-EXP-150804-7,ZECO:0000166,,none,none,,,
ZDB-EXP-150804-8,ZECO:0000146,,none,none,,,
ZDB-EXP-150805-1,ZECO:0000106,,none,none,,,
ZDB-EXP-150805-4,ZECO:0000106,,none,none,,,
ZDB-EXP-150805-4,ZECO:0000163,,none,none,,,
ZDB-EXP-150805-5,ZECO:0000110,696863,none,none,,,
ZDB-EXP-150806-3,ZECO:0000146,,none,none,,,
ZDB-EXP-150806-4,ZECO:0000166,,none,none,,,
ZDB-EXP-150806-5,ZECO:0000166,,none,none,,,
ZDB-EXP-150806-6,ZECO:0000102,,none,none,,,
ZDB-EXP-150806-8,ZECO:0000102,CHEBI:44616,none,none,,,
ZDB-EXP-150806-8,ZECO:0000208,,none,none,,,
ZDB-EXP-150806-9,ZECO:0000110,696863,none,none,,,
ZDB-EXP-150807-1,ZECO:0000106,1311,none,none,,,
ZDB-EXP-150807-11,ZECO:0000166,,none,none,,,
ZDB-EXP-150807-11,ZECO:0000102,CHEBI:87359,none,none,,,
ZDB-EXP-150807-3,ZECO:0000106,1311,none,none,,,
ZDB-EXP-150807-3,ZECO:0000166,,none,none,,,
ZDB-EXP-150807-5,ZECO:0000102,,none,none,,,
ZDB-EXP-150807-6,ZECO:0000102,,none,none,,,
ZDB-EXP-150807-8,ZECO:0000102,CHEBI:87359,none,none,,,
ZDB-EXP-150810-10,ZECO:0000144,ZFA:0000114,none,none,,,
ZDB-EXP-150810-10,ZECO:0000102,CHEBI:23527,none,none,,,
ZDB-EXP-150810-11,ZECO:0000114,,none,none,,,
ZDB-EXP-150810-12,ZECO:0000166,,none,none,,,
ZDB-EXP-150810-12,ZECO:0000102,CHEBI:78510,none,none,,,
ZDB-EXP-150810-4,ZECO:0000144,ZFA:0000114,none,none,,,
ZDB-EXP-150810-8,ZECO:0000144,ZFA:0000114,none,none,,,
ZDB-EXP-150810-8,ZECO:0000102,CHEBI:34892,none,none,,,
ZDB-EXP-150810-9,ZECO:0000144,ZFA:0000114,none,none,,,
ZDB-EXP-150810-9,ZECO:0000102,CHEBI:75388,none,none,,,
ZDB-EXP-150814-1,ZECO:0000102,,none,none,,,
ZDB-EXP-150814-2,ZECO:0000102,,none,none,,,
ZDB-EXP-150814-3,ZECO:0000102,,none,none,,,
ZDB-EXP-150818-1,ZECO:0000102,,none,none,,,
ZDB-EXP-150818-2,ZECO:0000102,,none,none,,,
ZDB-EXP-150818-2,ZECO:0000102,CHEBI:33229,none,none,,,
ZDB-EXP-150818-3,ZECO:0000102,CHEBI:36005,none,none,,,
ZDB-EXP-150818-4,ZECO:0000102,,none,none,,,
ZDB-EXP-150818-4,ZECO:0000102,CHEBI:36904,none,none,,,
ZDB-EXP-150819-7,ZECO:0000243,,none,none,,,
ZDB-EXP-150819-8,ZECO:0000146,,none,none,,,
ZDB-EXP-150819-9,ZECO:0000146,,none,none,,,
ZDB-EXP-150819-9,ZECO:0000155,,none,none,,,
ZDB-EXP-150820-5,ZECO:0000170,ZFA:0009127,none,none,,,
ZDB-EXP-150820-6,ZECO:0000170,ZFA:0009127,none,none,,,
ZDB-EXP-150821-6,ZECO:0000102,,none,none,,,
ZDB-EXP-150824-11,ZECO:0000102,CHEBI:46261,none,none,,,
ZDB-EXP-150825-7,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-150825-8,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-150828-5,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-150831-2,ZECO:0000166,,none,none,,,
ZDB-EXP-150831-5,ZECO:0000110,180170,none,none,,,
ZDB-EXP-150901-1,ZECO:0000102,,none,none,,,
ZDB-EXP-150901-2,ZECO:0000102,CHEBI:6801 ,none,none,,,
ZDB-EXP-150902-1,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-150902-2,ZECO:0000102,CHEBI:86195,none,none,,,
ZDB-EXP-150902-3,ZECO:0000102,CHEBI:28748,none,none,,,
ZDB-EXP-150903-1,ZECO:0000102,CHEBI:63449,none,none,,,
ZDB-EXP-150904-1,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-150908-3,ZECO:0000106,,none,none,,,
ZDB-EXP-150908-3,ZECO:0000108,,none,none,,,
ZDB-EXP-150909-1,ZECO:0000102,CHEBI:78741,none,none,,,
ZDB-EXP-150909-11,ZECO:0000102,CHEBI:131513,none,none,,,
ZDB-EXP-150909-12,ZECO:0000102,CHEBI:35696,none,none,,,
ZDB-EXP-150909-3,ZECO:0000102,CHEBI:78741,none,none,,,
ZDB-EXP-150909-3,ZECO:0000102,CHEBI:33234,none,none,,,
ZDB-EXP-150909-8,ZECO:0000106,,none,none,,,
ZDB-EXP-150910-1,ZECO:0000102,CHEBI:91188,none,none,,,
ZDB-EXP-150910-10,ZECO:0000230,,none,none,,,
ZDB-EXP-150910-12,ZECO:0000102,CHEBI:77967,none,none,,,
ZDB-EXP-150910-12,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150910-2,ZECO:0000102,CHEBI:91188,none,none,,,
ZDB-EXP-150910-4,ZECO:0000189,,none,none,,,
ZDB-EXP-150910-8,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150910-9,ZECO:0000166,,none,none,,,
ZDB-EXP-150911-1,ZECO:0000106,,none,none,,,
ZDB-EXP-150911-10,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150911-11,ZECO:0000229,ZFA:0001058,none,none,,,
ZDB-EXP-150911-13,ZECO:0000102,CHEBI:77967,none,none,,,
ZDB-EXP-150911-13,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150911-4,ZECO:0000165,,none,none,,,
ZDB-EXP-150911-4,ZECO:0000189,,none,none,,,
ZDB-EXP-150911-5,ZECO:0000168,ZFA:0000477,none,none,,,
ZDB-EXP-150911-6,ZECO:0000168,ZFA:0000477,none,none,,,
ZDB-EXP-150911-7,ZECO:0000102,CHEBI:131326,none,none,,,
ZDB-EXP-150911-8,ZECO:0000166,,none,none,,,
ZDB-EXP-150911-9,ZECO:0000114,,none,none,,,
ZDB-EXP-150914-1,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-150914-3,ZECO:0000108,,none,none,,,
ZDB-EXP-150914-4,ZECO:0000106,,none,none,,,
ZDB-EXP-150914-4,ZECO:0000108,,none,none,,,
ZDB-EXP-150914-6,ZECO:0000108,,none,none,,,
ZDB-EXP-150914-6,ZECO:0000229,,none,none,,,
ZDB-EXP-150914-7,ZECO:0000106,,none,none,,,
ZDB-EXP-150914-7,ZECO:0000108,,none,none,,,
ZDB-EXP-150914-7,ZECO:0000229,,none,none,,,
ZDB-EXP-150915-1,ZECO:0000102,CHEBI:16236,none,none,,,
ZDB-EXP-150916-1,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-150916-11,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-150916-11,ZECO:0000102,CHEBI:87359,none,none,,,
ZDB-EXP-150916-12,ZECO:0000102,CHEBI:16236,none,none,,,
ZDB-EXP-150916-12,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-150916-12,ZECO:0000102,CHEBI:87359,none,none,,,
ZDB-EXP-150916-14,ZECO:0000166,,none,none,,,
ZDB-EXP-150916-14,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-150916-15,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-150916-2,ZECO:0000102,CHEBI:16236,none,none,,,
ZDB-EXP-150916-2,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-150916-4,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-150916-4,ZECO:0000102,CHEBI:91107,none,none,,,
ZDB-EXP-150916-6,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-150916-6,ZECO:0000102,CHEBI:91091,none,none,,,
ZDB-EXP-150916-7,ZECO:0000102,CHEBI:16236,none,none,,,
ZDB-EXP-150916-7,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-150916-7,ZECO:0000102,CHEBI:91091,none,none,,,
ZDB-EXP-150916-8,ZECO:0000102,CHEBI:16236,none,none,,,
ZDB-EXP-150916-8,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-150916-8,ZECO:0000102,CHEBI:91107,none,none,,,
ZDB-EXP-150917-1,ZECO:0000122,,none,none,,,
ZDB-EXP-150917-3,ZECO:0000122,,none,none,,,
ZDB-EXP-150917-3,ZECO:0000102,CHEBI:18323,none,none,,,
ZDB-EXP-150917-3,ZECO:0000102,CHEBI:16919,none,none,,,
ZDB-EXP-150918-1,ZECO:0000102,CHEBI:90699,none,none,,,
ZDB-EXP-150918-2,ZECO:0000102,CHEBI:131504,none,none,,,
ZDB-EXP-150918-3,ZECO:0000102,CHEBI:4031,none,none,,,
ZDB-EXP-150918-4,ZECO:0000102,CHEBI:7565,none,none,,,
ZDB-EXP-150918-5,ZECO:0000102,CHEBI:91460,none,none,,,
ZDB-EXP-150918-6,ZECO:0000166,,none,none,,,
ZDB-EXP-150918-7,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-150918-8,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-150918-8,ZECO:0000166,,none,none,,,
ZDB-EXP-150918-9,ZECO:0000166,,none,none,,,
ZDB-EXP-150921-1,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-150921-2,ZECO:0000102,CHEBI:47069,none,none,,,
ZDB-EXP-150921-3,ZECO:0000166,,none,none,,,
ZDB-EXP-150922-1,ZECO:0000102,CHEBI:91108,none,none,,,
ZDB-EXP-150922-2,ZECO:0000166,,none,none,,,
ZDB-EXP-150922-3,ZECO:0000102,CHEBI:91198,none,none,,,
ZDB-EXP-150923-1,ZECO:0000102,CHEBI:6909,none,none,,,
ZDB-EXP-150923-2,ZECO:0000102,CHEBI:4775,none,none,,,
ZDB-EXP-150923-3,ZECO:0000172,,none,none,,,
ZDB-EXP-150924-1,ZECO:0000189,,none,none,,,
ZDB-EXP-150924-2,ZECO:0000102,CHEBI:50673,none,none,,,
ZDB-EXP-150924-3,ZECO:0000102,CHEBI:131194,none,none,,,
ZDB-EXP-150924-4,ZECO:0000102,CHEBI:81821,none,none,,,
ZDB-EXP-150924-5,ZECO:0000102,CHEBI:41922,none,none,,,
ZDB-EXP-150925-1,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150925-11,ZECO:0000102,CHEBI:90690,none,none,,,
ZDB-EXP-150925-11,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150925-13,ZECO:0000102,CHEBI:77967,none,none,,,
ZDB-EXP-150925-13,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150925-3,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150925-5,ZECO:0000102,CHEBI:9516,none,none,,,
ZDB-EXP-150925-5,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150925-7,ZECO:0000102,CHEBI:91080,none,none,,,
ZDB-EXP-150925-7,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150925-9,ZECO:0000102,CHEBI:9364,none,none,,,
ZDB-EXP-150925-9,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150928-1,ZECO:0000202,,none,none,,,
ZDB-EXP-150928-2,ZECO:0000102,CHEBI:28938,none,none,,,
ZDB-EXP-150929-11,ZECO:0000229,,none,none,,,
ZDB-EXP-150929-12,ZECO:0000102,CHEBI:62882,none,none,,,
ZDB-EXP-150929-13,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150929-14,ZECO:0000102,CHEBI:62882,none,none,,,
ZDB-EXP-150929-14,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-150929-15,ZECO:0000152,,none,none,,,
ZDB-EXP-150929-4,ZECO:0000229,,none,none,,,
ZDB-EXP-150929-5,ZECO:0000229,,none,none,,,
ZDB-EXP-150929-7,ZECO:0000229,,none,none,,,
ZDB-EXP-150930-1,ZECO:0000102,CHEBI:278547,none,none,,,
ZDB-EXP-150930-2,ZECO:0000189,,none,none,,,
ZDB-EXP-151002-1,ZECO:0000224,,none,none,,,
ZDB-EXP-151005-1,ZECO:0000102,CHEBI:48080,none,none,,,
ZDB-EXP-151005-2,ZECO:0000102,CHEBI:41879,none,none,,,
ZDB-EXP-151005-3,ZECO:0000230,413502,none,none,,,
ZDB-EXP-151005-4,ZECO:0000230,413502,none,none,,,
ZDB-EXP-151005-5,ZECO:0000230,413502,none,none,,,
ZDB-EXP-151005-6,ZECO:0000230,413502,none,none,,,
ZDB-EXP-151006-2,ZECO:0000102,CHEBI:5134,none,none,,,
ZDB-EXP-151006-3,ZECO:0000102,CHEBI:17650,none,none,,,
ZDB-EXP-151008-1,ZECO:0000148,,none,none,,,
ZDB-EXP-151008-2,ZECO:0000189,,none,none,,,
ZDB-EXP-151008-3,ZECO:0000189,,none,none,,,
ZDB-EXP-151008-3,ZECO:0000148,,none,none,,,
ZDB-EXP-151008-5,ZECO:0000102,CHEBI:16236,none,none,,,
ZDB-EXP-151008-6,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-151008-7,ZECO:0000102,CHEBI:84491,none,none,,,
ZDB-EXP-151012-11,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-151012-2,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-151012-3,ZECO:0000102,CHEBI:131781,none,none,,,
ZDB-EXP-151012-3,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-151012-5,ZECO:0000102,CHEBI:64153,none,none,,,
ZDB-EXP-151012-5,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-151012-7,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-151012-9,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-151014-10,ZECO:0000102,CHEBI:4021,none,none,,,
ZDB-EXP-151014-2,ZECO:0000208,,none,none,,,
ZDB-EXP-151014-6,ZECO:0000203,,none,none,,,
ZDB-EXP-151014-8,ZECO:0000102,CHEBI:16236,none,none,,,
ZDB-EXP-151014-8,ZECO:0000203,,none,none,,,
ZDB-EXP-151014-9,ZECO:0000166,,none,none,,,
ZDB-EXP-151016-1,ZECO:0000102,CHEBI:73284,none,none,,,
ZDB-EXP-151016-11,ZECO:0000102,CHEBI:88336,none,none,,,
ZDB-EXP-151016-2,ZECO:0000102,CHEBI:131351,none,none,,,
ZDB-EXP-151016-3,ZECO:0000102,CHEBI:131358,none,none,,,
ZDB-EXP-151016-4,ZECO:0000189,,none,none,,,
ZDB-EXP-151016-5,ZECO:0000166,,none,none,,,
ZDB-EXP-151016-6,ZECO:0000237,CHEBI:28741,none,none,,,
ZDB-EXP-151016-7,ZECO:0000102,CHEBI:131488,none,none,,,
ZDB-EXP-151016-8,ZECO:0000102,CHEBI:73284,none,none,,,
ZDB-EXP-151016-8,ZECO:0000102,CHEBI:131488,none,none,,,
ZDB-EXP-151016-9,ZECO:0000102,CHEBI:42471,none,none,,,
ZDB-EXP-151019-1,ZECO:0000102,CHEBI:42017,none,none,,,
ZDB-EXP-151020-1,ZECO:0000102,CHEBI:29699,none,none,,,
ZDB-EXP-151020-2,ZECO:0000102,CHEBI:16236,none,none,,,
ZDB-EXP-151020-3,ZECO:0000166,,none,none,,,
ZDB-EXP-151020-5,ZECO:0000102,CHEBI:48607,none,none,,,
ZDB-EXP-151020-6,ZECO:0000102,CHEBI:131490,none,none,,,
ZDB-EXP-151021-2,ZECO:0000106,1781,none,none,,,
ZDB-EXP-151021-3,ZECO:0000102,CHEBI:65329,none,none,,,
ZDB-EXP-151021-4,ZECO:0000102,CHEBI:75404,none,none,,,
ZDB-EXP-151021-5,ZECO:0000102,CHEBI:4480,none,none,,,
ZDB-EXP-151021-6,ZECO:0000102,CHEBI:75253,none,none,,,
ZDB-EXP-151021-7,ZECO:0000166,,none,none,,,
ZDB-EXP-151021-8,ZECO:0000102,CHEBI:52289,none,none,,,
ZDB-EXP-151022-2,ZECO:0000166,,none,none,,,
ZDB-EXP-151023-1,ZECO:0000181,,none,none,,,
ZDB-EXP-151023-2,ZECO:0000102,CHEBI:15551,none,none,,,
ZDB-EXP-151023-3,ZECO:0000102,CHEBI:42471,none,none,,,
ZDB-EXP-151026-1,ZECO:0000144,,none,none,,,
ZDB-EXP-151026-3,ZECO:0000144,,none,none,,,
ZDB-EXP-151026-3,ZECO:0000102,CHEBI: 278547,none,none,,,
ZDB-EXP-151026-4,ZECO:0000108,,none,none,,,
ZDB-EXP-151026-5,ZECO:0000108,55601,none,none,,,
ZDB-EXP-151026-5,ZECO:0000106,55601,none,none,,,
ZDB-EXP-151027-2,ZECO:0000166,,none,none,,,
ZDB-EXP-151027-3,ZECO:0000166,,none,none,,,
ZDB-EXP-151027-3,ZECO:0000102,CHEBI:41774,none,none,,,
ZDB-EXP-151027-5,ZECO:0000166,,none,none,,,
ZDB-EXP-151027-5,ZECO:0000102,CHEBI:44616,none,none,,,
ZDB-EXP-151029-1,ZECO:0000102,CHEBI:49703,none,none,,,
ZDB-EXP-151029-2,ZECO:0000102,CHEBI:75404,none,none,,,
ZDB-EXP-151103-2,ZECO:0000106,55601,none,none,,,
ZDB-EXP-151104-1,ZECO:0000229,ZFA:0001058,none,none,,,
ZDB-EXP-151104-2,ZECO:0000172,ZFA:0001058,none,none,,,
ZDB-EXP-151104-4,ZECO:0000229,ZFA:0001058,none,none,,,
ZDB-EXP-151104-5,ZECO:0000106,,none,none,,,
ZDB-EXP-151105-1,ZECO:0000102,CHEBI:60648,none,none,,,
ZDB-EXP-151106-1,ZECO:0000102,CHEBI:60648,none,none,,,
ZDB-EXP-151106-11,ZECO:0000102,CHEBI:90261,none,none,,,
ZDB-EXP-151106-13,ZECO:0000102,CHEBI:49662,none,none,,,
ZDB-EXP-151106-5,ZECO:0000102,CHEBI:60648,none,none,,,
ZDB-EXP-151106-5,ZECO:0000102,CHEBI:131493,none,none,,,
ZDB-EXP-151106-7,ZECO:0000102,CHEBI:60648,none,none,,,
ZDB-EXP-151106-7,ZECO:0000102,CHEBI:73240,none,none,,,
ZDB-EXP-151106-9,ZECO:0000102,CHEBI:60648,none,none,,,
ZDB-EXP-151106-9,ZECO:0000102,CHEBI:91108,none,none,,,
ZDB-EXP-151109-1,ZECO:0000102,CHEBI:29699,none,none,,,
ZDB-EXP-151109-2,ZECO:0000102,CHEBI:46024,none,none,,,
ZDB-EXP-151109-3,ZECO:0000102,CHEBI:86193,none,none,,,
ZDB-EXP-151110-1,ZECO:0000166,,none,none,,,
ZDB-EXP-151110-1,ZECO:0000181,,none,none,,,
ZDB-EXP-151110-2,ZECO:0000172,ZFA:0000108,none,none,,,
ZDB-EXP-151110-4,ZECO:0000102,CHEBI:81570,none,none,,,
ZDB-EXP-151110-4,ZECO:0000145,ZFA:0001110,none,none,,,
ZDB-EXP-151110-5,ZECO:0000102,CHEBI:80343,none,none,,,
ZDB-EXP-151110-5,ZECO:0000145,ZFA:0001110,none,none,,,
ZDB-EXP-151111-2,ZECO:0000166,,none,none,,,
ZDB-EXP-151112-1,ZECO:0000102,CHEBI:80302,none,none,,,
ZDB-EXP-151112-1,ZECO:0000145,ZFA:0001110,none,none,,,
ZDB-EXP-151112-2,ZECO:0000102,CHEBI:80343,none,none,,,
ZDB-EXP-151112-2,ZECO:0000102,CHEBI:81570,none,none,,,
ZDB-EXP-151112-2,ZECO:0000145,ZFA:0001110,none,none,,,
ZDB-EXP-151112-3,ZECO:0000102,CHEBI:80343,none,none,,,
ZDB-EXP-151112-3,ZECO:0000102,CHEBI:80302,none,none,,,
ZDB-EXP-151112-3,ZECO:0000145,ZFA:0001110,none,none,,,
ZDB-EXP-151112-4,ZECO:0000102,CHEBI:42471,none,none,,,
ZDB-EXP-151112-4,ZECO:0000145,ZFA:0001110,none,none,,,
ZDB-EXP-151112-5,ZECO:0000102,CHEBI:50095,none,none,,,
ZDB-EXP-151112-5,ZECO:0000145,ZFA:0001110,none,none,,,
ZDB-EXP-151112-6,ZECO:0000102,CHEBI:80343,none,none,,,
ZDB-EXP-151112-6,ZECO:0000102,CHEBI:50095,none,none,,,
ZDB-EXP-151112-6,ZECO:0000145,ZFA:0001110,none,none,,,
ZDB-EXP-151112-7,ZECO:0000102,CHEBI:80343,none,none,,,
ZDB-EXP-151112-7,ZECO:0000102,CHEBI:42471,none,none,,,
ZDB-EXP-151112-7,ZECO:0000145,ZFA:0001110,none,none,,,
ZDB-EXP-151116-1,ZECO:0000102,CHEBI:84491,none,none,,,
ZDB-EXP-151116-2,ZECO:0000102,CHEBI:16412,none,none,,,
ZDB-EXP-151117-1,ZECO:0000102,CHEBI:15367,none,none,,,
ZDB-EXP-151118-1,ZECO:0000102,CHEBI:90441,none,none,,,
