genox_zdb_id,genox_exp_zdb_id,genox_is_standard,genox_is_std_or_generic_control,genox_fish_zdb_id
ZDB-GENOX-041102-418,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16989
ZDB-GENOX-041102-419,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7004
ZDB-GENOX-041102-420,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21545
ZDB-GENOX-041102-421,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5207
ZDB-GENOX-041102-422,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19711
ZDB-GENOX-041102-424,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22455
ZDB-GENOX-041102-425,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6350
ZDB-GENOX-041102-427,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25469
ZDB-GENOX-041102-428,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28819
ZDB-GENOX-041102-429,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18229
ZDB-GENOX-041102-43,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18352
ZDB-GENOX-041102-430,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28799
ZDB-GENOX-041102-431,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16945
ZDB-GENOX-041102-432,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6960
ZDB-GENOX-041102-433,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26077
ZDB-GENOX-041102-434,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18807
ZDB-GENOX-041102-435,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16034
ZDB-GENOX-041102-436,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20645
ZDB-GENOX-041102-437,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20656
ZDB-GENOX-041102-438,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3386
ZDB-GENOX-041102-439,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29696
ZDB-GENOX-041102-44,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22463
ZDB-GENOX-041102-440,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20929
ZDB-GENOX-041102-442,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2480
ZDB-GENOX-041102-443,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11572
ZDB-GENOX-041102-444,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29711
ZDB-GENOX-041102-445,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27252
ZDB-GENOX-041102-446,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16995
ZDB-GENOX-041102-447,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-668
ZDB-GENOX-041102-448,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19699
ZDB-GENOX-041102-449,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14329
ZDB-GENOX-041102-45,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4349
ZDB-GENOX-041102-450,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27945
ZDB-GENOX-041102-451,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6973
ZDB-GENOX-041102-452,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18789
ZDB-GENOX-041102-453,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22753
ZDB-GENOX-041102-454,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15200
ZDB-GENOX-041102-455,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27920
ZDB-GENOX-041102-457,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17916
ZDB-GENOX-041102-458,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27888
ZDB-GENOX-041102-459,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6071
ZDB-GENOX-041102-46,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14298
ZDB-GENOX-041102-460,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15189
ZDB-GENOX-041102-461,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11540
ZDB-GENOX-041102-462,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10613
ZDB-GENOX-041102-463,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11547
ZDB-GENOX-041102-464,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12763
ZDB-GENOX-041102-465,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6092
ZDB-GENOX-041102-466,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12749
ZDB-GENOX-041102-467,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27935
ZDB-GENOX-041102-468,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-620
ZDB-GENOX-041102-469,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28804
ZDB-GENOX-041102-47,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13639
ZDB-GENOX-041102-470,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29704
ZDB-GENOX-041102-471,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-622
ZDB-GENOX-041102-472,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-616
ZDB-GENOX-041102-473,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13392
ZDB-GENOX-041102-474,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2485
ZDB-GENOX-041102-475,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29
ZDB-GENOX-041102-476,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22755
ZDB-GENOX-041102-477,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28807
ZDB-GENOX-041102-478,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23342
ZDB-GENOX-041102-479,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5462
ZDB-GENOX-041102-48,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16983
ZDB-GENOX-041102-480,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11856
ZDB-GENOX-041102-481,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25182
ZDB-GENOX-041102-482,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26511
ZDB-GENOX-041102-483,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10942
ZDB-GENOX-041102-484,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17969
ZDB-GENOX-041102-485,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5216
ZDB-GENOX-041102-487,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15160
ZDB-GENOX-041102-489,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9704
ZDB-GENOX-041102-490,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28775
ZDB-GENOX-041102-491,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16037
ZDB-GENOX-041102-492,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4295
ZDB-GENOX-041102-494,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3365
ZDB-GENOX-041102-495,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5214
ZDB-GENOX-041102-496,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9720
ZDB-GENOX-041102-497,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20011
ZDB-GENOX-041102-498,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18794
ZDB-GENOX-041102-499,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2487
ZDB-GENOX-041102-50,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-646
ZDB-GENOX-041102-500,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27896
ZDB-GENOX-041102-501,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6044
ZDB-GENOX-041102-502,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13662
ZDB-GENOX-041102-503,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6968
ZDB-GENOX-041102-504,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27904
ZDB-GENOX-041102-506,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16973
ZDB-GENOX-041102-507,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27938
ZDB-GENOX-041102-508,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18356
ZDB-GENOX-041102-509,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2474
ZDB-GENOX-041102-51,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17931
ZDB-GENOX-041102-510,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17928
ZDB-GENOX-041102-511,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13346
ZDB-GENOX-041102-512,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9699
ZDB-GENOX-041102-513,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26336
ZDB-GENOX-041102-514,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28825
ZDB-GENOX-041102-515,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23352
ZDB-GENOX-041102-516,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19692
ZDB-GENOX-041102-517,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12006
ZDB-GENOX-041102-519,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-950
ZDB-GENOX-041102-52,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12758
ZDB-GENOX-041102-520,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22435
ZDB-GENOX-041102-521,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26976
ZDB-GENOX-041102-523,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13355
ZDB-GENOX-041102-524,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11542
ZDB-GENOX-041102-525,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29667
ZDB-GENOX-041102-526,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15179
ZDB-GENOX-041102-527,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26037
ZDB-GENOX-041102-528,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5181
ZDB-GENOX-041102-529,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5631
ZDB-GENOX-041102-53,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11594
ZDB-GENOX-041102-530,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17912
ZDB-GENOX-041102-531,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3377
ZDB-GENOX-041102-532,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24298
ZDB-GENOX-041102-533,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2471
ZDB-GENOX-041102-534,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11584
ZDB-GENOX-041102-535,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25614
ZDB-GENOX-041102-536,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12464
ZDB-GENOX-041102-537,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29664
ZDB-GENOX-041102-538,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13380
ZDB-GENOX-041102-539,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22441
ZDB-GENOX-041102-54,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5169
ZDB-GENOX-041102-540,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1554
ZDB-GENOX-041102-541,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25204
ZDB-GENOX-041102-542,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26954
ZDB-GENOX-041102-544,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20907
ZDB-GENOX-041102-545,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24331
ZDB-GENOX-041102-546,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27842
ZDB-GENOX-041102-547,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1094
ZDB-GENOX-041102-548,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4340
ZDB-GENOX-041102-549,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12450
ZDB-GENOX-041102-55,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21558
ZDB-GENOX-041102-550,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26965
ZDB-GENOX-041102-551,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9738
ZDB-GENOX-041102-552,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-631
ZDB-GENOX-041102-553,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4325
ZDB-GENOX-041102-554,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9255
ZDB-GENOX-041102-557,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13856
ZDB-GENOX-041102-558,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23848
ZDB-GENOX-041102-559,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3865
ZDB-GENOX-041102-56,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20653
ZDB-GENOX-041102-560,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13857
ZDB-GENOX-041102-561,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19248
ZDB-GENOX-041102-562,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27943
ZDB-GENOX-041102-563,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13352
ZDB-GENOX-041102-564,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1568
ZDB-GENOX-041102-565,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6970
ZDB-GENOX-041102-566,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6332
ZDB-GENOX-041102-567,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8842
ZDB-GENOX-041102-568,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6052
ZDB-GENOX-041102-569,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6080
ZDB-GENOX-041102-57,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10667
ZDB-GENOX-041102-570,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13385
ZDB-GENOX-041102-571,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6079
ZDB-GENOX-041102-572,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19676
ZDB-GENOX-041102-573,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29716
ZDB-GENOX-041102-574,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5170
ZDB-GENOX-041102-575,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-15180
ZDB-GENOX-041102-576,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19112
ZDB-GENOX-041102-577,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4344
ZDB-GENOX-041102-579,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25166
ZDB-GENOX-041102-58,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13371
ZDB-GENOX-041102-580,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26967
ZDB-GENOX-041102-581,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3402
ZDB-GENOX-041102-582,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27924
ZDB-GENOX-041102-583,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19718
ZDB-GENOX-041102-584,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24328
ZDB-GENOX-041102-586,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22470
ZDB-GENOX-041102-587,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19701
ZDB-GENOX-041102-588,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20649
ZDB-GENOX-041102-589,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18797
ZDB-GENOX-041102-59,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1582
ZDB-GENOX-041102-590,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5204
ZDB-GENOX-041102-591,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-627
ZDB-GENOX-041102-592,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26059
ZDB-GENOX-041102-593,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7913
ZDB-GENOX-041102-594,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23658
ZDB-GENOX-041102-595,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28778
ZDB-GENOX-041102-596,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19733
ZDB-GENOX-041102-597,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11548
ZDB-GENOX-041102-598,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28824
ZDB-GENOX-041102-599,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25192
ZDB-GENOX-041102-6,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16051
ZDB-GENOX-041102-60,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6077
ZDB-GENOX-041102-602,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3654
ZDB-GENOX-041102-603,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23362
ZDB-GENOX-041102-604,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7910
ZDB-GENOX-041102-605,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13377
ZDB-GENOX-041102-607,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25201
ZDB-GENOX-041102-609,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27922
ZDB-GENOX-041102-61,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7907
ZDB-GENOX-041102-610,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3395
ZDB-GENOX-041102-611,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28808
ZDB-GENOX-041102-612,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5180
ZDB-GENOX-041102-613,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7291
ZDB-GENOX-041102-614,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16060
ZDB-GENOX-041102-615,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20634
ZDB-GENOX-041102-616,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16054
ZDB-GENOX-041102-617,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1599
ZDB-GENOX-041102-618,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3676
ZDB-GENOX-041102-619,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16052
ZDB-GENOX-041102-620,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7899
ZDB-GENOX-041102-621,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3355
ZDB-GENOX-041102-624,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26975
ZDB-GENOX-041102-625,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23336
ZDB-GENOX-041102-626,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5630
ZDB-GENOX-041102-627,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27902
ZDB-GENOX-041102-628,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8829
ZDB-GENOX-041102-629,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8815
ZDB-GENOX-041102-63,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20931
ZDB-GENOX-041102-630,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1557
ZDB-GENOX-041102-631,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24322
ZDB-GENOX-041102-632,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1564
ZDB-GENOX-041102-633,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-11837
ZDB-GENOX-041102-634,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5203
ZDB-GENOX-041102-635,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-8831
ZDB-GENOX-041102-636,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25147
ZDB-GENOX-041102-637,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2460
ZDB-GENOX-041102-638,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1586
ZDB-GENOX-041102-639,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17259
ZDB-GENOX-041102-64,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10663
ZDB-GENOX-041102-640,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-6061
ZDB-GENOX-041102-641,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27941
ZDB-GENOX-041102-642,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16326
ZDB-GENOX-041102-643,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9731
ZDB-GENOX-041102-644,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24716
ZDB-GENOX-041102-645,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2470
ZDB-GENOX-041102-646,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26078
ZDB-GENOX-041102-647,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10676
ZDB-GENOX-041102-648,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10627
ZDB-GENOX-041102-649,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3381
ZDB-GENOX-041102-65,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16067
ZDB-GENOX-041102-650,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20615
ZDB-GENOX-041102-651,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28803
ZDB-GENOX-041102-652,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13388
ZDB-GENOX-041102-653,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-10178
ZDB-GENOX-041102-654,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26066
ZDB-GENOX-041102-655,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24605
ZDB-GENOX-041102-656,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26979
ZDB-GENOX-041102-657,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-28817
ZDB-GENOX-041102-658,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-18778
ZDB-GENOX-041102-659,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24308
ZDB-GENOX-041102-66,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25467
ZDB-GENOX-041102-660,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3390
ZDB-GENOX-041102-661,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26981
ZDB-GENOX-041102-663,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14291
ZDB-GENOX-041102-664,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4342
ZDB-GENOX-041102-665,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3403
ZDB-GENOX-041102-666,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-1103
ZDB-GENOX-041102-667,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21541
ZDB-GENOX-041102-668,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-19695
ZDB-GENOX-041102-669,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-5174
ZDB-GENOX-041102-67,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2750
ZDB-GENOX-041102-670,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-25200
ZDB-GENOX-041102-671,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-13344
ZDB-GENOX-041102-672,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4346
ZDB-GENOX-041102-673,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-2450
ZDB-GENOX-041102-674,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26932
ZDB-GENOX-041102-675,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7904
ZDB-GENOX-041102-676,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17001
ZDB-GENOX-041102-678,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23632
ZDB-GENOX-041102-679,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20633
ZDB-GENOX-041102-68,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4298
ZDB-GENOX-041102-680,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-3384
ZDB-GENOX-041102-681,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21537
ZDB-GENOX-041102-682,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-17946
ZDB-GENOX-041102-683,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16040
ZDB-GENOX-041102-684,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20619
ZDB-GENOX-041102-685,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24586
ZDB-GENOX-041102-686,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7933
ZDB-GENOX-041102-687,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-21828
ZDB-GENOX-041102-688,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16986
ZDB-GENOX-041102-689,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-632
ZDB-GENOX-041102-69,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-12480
ZDB-GENOX-041102-690,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-23359
ZDB-GENOX-041102-691,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-16982
ZDB-GENOX-041102-692,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-14332
ZDB-GENOX-041102-693,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-9694
ZDB-GENOX-041102-694,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-22449
ZDB-GENOX-041102-695,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7954
ZDB-GENOX-041102-696,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-20607
ZDB-GENOX-041102-697,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-7960
ZDB-GENOX-041102-699,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-24340
ZDB-GENOX-041102-7,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4296
ZDB-GENOX-041102-70,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-29102
ZDB-GENOX-041102-701,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-4319
ZDB-GENOX-041102-702,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-26034
ZDB-GENOX-041102-704,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-27914
ZDB-GENOX-041102-705,ZDB-EXP-041102-1,t,t,ZDB-FISH-150901-641
