expid,cdtid,zecoid,aotermid,chebiTermId,otherTermId,cctermid
ZDB-EXP-080820-7,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:33216,
ZDB-EXP-080820-8,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:4903,
ZDB-EXP-080821-2,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-080822-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:110725,
ZDB-EXP-080825-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-080825-1,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-080825-11,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:9925,
ZDB-EXP-080825-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:110725,
ZDB-EXP-080825-2,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-080825-3,ZDB-CDT-050127-3,ZECO:0000165,none,none,,
ZDB-EXP-080825-3,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-080825-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-080825-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-080825-6,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-080826-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-080826-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-080826-7,ZDB-CDT-070911-1,ZECO:0000238,none,none,CHEBI:472552,
ZDB-EXP-080827-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-080827-1,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080827-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-080827-2,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080828-1,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:31825,
ZDB-EXP-080829-1,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-080829-3,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-080902-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:87159,
ZDB-EXP-080902-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:87158,
ZDB-EXP-080904-8,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:27958,
ZDB-EXP-080904-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:27958,
ZDB-EXP-080905-1,ZDB-CDT-050127-21,ZECO:0000102,none,none,,
ZDB-EXP-080908-10,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080908-15,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:51913,
ZDB-EXP-080908-15,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080908-17,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080908-18,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:51913,
ZDB-EXP-080908-19,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080908-20,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080908-21,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080908-3,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080908-4,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080908-5,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080908-6,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080908-7,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080908-9,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080910-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-080911-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:45307,
ZDB-EXP-080911-2,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080911-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:45307,
ZDB-EXP-080911-3,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080911-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:45307,
ZDB-EXP-080915-10,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-080915-11,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:33216,
ZDB-EXP-080915-12,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:34440,
ZDB-EXP-080915-13,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:15930,
ZDB-EXP-080915-14,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:15930,
ZDB-EXP-080915-2,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-080915-7,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:15930,
ZDB-EXP-080915-8,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:15930 ,
ZDB-EXP-080915-9,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:28088,
ZDB-EXP-080916-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:9516,
ZDB-EXP-080922-1,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-080923-5,ZDB-CDT-050127-14,ZECO:0000102,none,none,CHEBI:4903,
ZDB-EXP-080925-1,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-080926-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-080929-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-080930-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:46024,
ZDB-EXP-081001-10,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-081001-11,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-081001-8,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-081001-9,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-081003-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081003-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081003-3,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081007-1,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-081009-5,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-081009-6,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-081010-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:4480,
ZDB-EXP-081010-5,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:64208,
ZDB-EXP-081013-4,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-081014-4,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-081014-5,ZDB-CDT-050127-23,ZECO:0000102,none,none,,
ZDB-EXP-081015-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081015-5,ZDB-CDT-050127-15,ZECO:0000102,none,none,CHEBI:15367,
ZDB-EXP-081016-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081016-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081020-11,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-081021-1,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-081021-3,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-081021-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081021-5,ZDB-CDT-050127-8,ZECO:0000102,none,none,CHEBI:46261,
ZDB-EXP-081027-3,ZDB-CDT-050823-1,ZECO:0000106,none,none,562,
ZDB-EXP-081028-2,ZDB-CDT-050127-30,ZECO:0000215,none,none,,
ZDB-EXP-081028-4,ZDB-CDT-050127-30,ZECO:0000215,none,none,,
ZDB-EXP-081029-1,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-081029-2,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:9948,
ZDB-EXP-081029-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:34555,
ZDB-EXP-081029-4,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:46631 ,
ZDB-EXP-081029-5,ZDB-CDT-050513-1,ZECO:0000102,none,none,CHEBI:91207,
ZDB-EXP-081031-1,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:9168,
ZDB-EXP-081031-2,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-081031-3,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-081103-10,ZDB-CDT-050823-1,ZECO:0000106,none,none,1781,
ZDB-EXP-081105-12,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-081106-1,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:28119,
ZDB-EXP-081107-2,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-081107-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081111-1,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:41922,
ZDB-EXP-081111-2,ZDB-CDT-050127-23,ZECO:0000102,none,none,CHEBI:33216,
ZDB-EXP-081113-1,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-081114-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081114-5,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-081114-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081117-1,ZDB-CDT-050127-17,ZECO:0000102,none,none,CHEBI:28119,
ZDB-EXP-081120-10,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-081120-11,ZDB-CDT-050823-4,ZECO:0000176,none,none,ZFA:0000435,
ZDB-EXP-081120-12,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-081120-13,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:78510,
ZDB-EXP-081120-14,ZDB-CDT-050127-21,ZECO:0000102,none,none,,
ZDB-EXP-081120-14,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:78510,
ZDB-EXP-081120-2,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-081120-9,ZDB-CDT-050127-21,ZECO:0000102,none,none,CHEBI:33191,
ZDB-EXP-081121-5,ZDB-CDT-050127-27,ZECO:0000214,none,none,,
ZDB-EXP-081121-6,ZDB-CDT-050127-27,ZECO:0000214,none,none,,
ZDB-EXP-081125-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:65329,
ZDB-EXP-081202-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-081209-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:65329,
ZDB-EXP-081209-8,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-081210-3,ZDB-CDT-050823-6,ZECO:0000114,none,none,,
ZDB-EXP-081210-4,ZDB-CDT-050823-6,ZECO:0000114,none,none,,
ZDB-EXP-081210-5,ZDB-CDT-050823-6,ZECO:0000114,none,none,,
ZDB-EXP-081210-6,ZDB-CDT-050823-6,ZECO:0000114,none,none,,
ZDB-EXP-081210-7,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-081210-8,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-081211-1,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-081211-10,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-081211-6,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-081211-7,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-081215-2,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-081217-12,ZDB-CDT-050127-21,ZECO:0000190,none,none,,
ZDB-EXP-081217-12,ZDB-CDT-050127-21,ZECO:0000102,none,none,CHEBI:35176,
ZDB-EXP-081217-13,ZDB-CDT-050127-21,ZECO:0000190,none,none,,
ZDB-EXP-081217-13,ZDB-CDT-050127-21,ZECO:0000102,none,none,CHEBI:35176,
ZDB-EXP-081217-14,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-081217-15,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-081217-15,ZDB-CDT-050823-8,ZECO:0000102,none,none,,
ZDB-EXP-081217-15,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-081217-17,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-081217-18,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-081217-19,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-081217-19,ZDB-CDT-050823-8,ZECO:0000102,none,none,,
ZDB-EXP-081217-19,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-081217-2,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-081217-20,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-081217-20,ZDB-CDT-050823-8,ZECO:0000102,none,none,,
ZDB-EXP-081217-20,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-081217-5,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-081217-6,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-081217-7,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-081218-1,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-081218-1,ZDB-CDT-050823-8,ZECO:0000102,none,none,,
ZDB-EXP-081218-1,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-081218-2,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0000108,
ZDB-EXP-081219-3,ZDB-CDT-050127-18,ZECO:0000102,none,none,CHEBI:34317,
ZDB-EXP-081219-5,ZDB-CDT-050127-18,ZECO:0000102,none,none,CHEBI:34317,
ZDB-EXP-081219-8,ZDB-CDT-050127-23,ZECO:0000102,none,none,,
ZDB-EXP-081226-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081226-2,ZDB-CDT-070911-1,ZECO:0000102,none,none,CHEBI:472552,
ZDB-EXP-081226-3,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081226-4,ZDB-CDT-070911-1,ZECO:0000102,none,none,CHEBI:472552,
ZDB-EXP-081226-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081226-5,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-081226-6,ZDB-CDT-070619-1,ZECO:0000102,none,none,CHEBI:86193,
ZDB-EXP-081229-6,ZDB-CDT-050127-30,ZECO:0000208,none,none,,
ZDB-EXP-081229-7,ZDB-CDT-050513-1,ZECO:0000102,none,none,CHEBI:44423,
ZDB-EXP-081230-10,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-081230-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-081230-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081230-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-081230-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:50925,
ZDB-EXP-081230-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-090104-1,ZDB-CDT-050823-1,ZECO:0000106,none,none,,
ZDB-EXP-090105-10,ZDB-CDT-050127-30,ZECO:0000214,none,none,,
ZDB-EXP-090105-12,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090105-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:27732,
ZDB-EXP-090105-5,ZDB-CDT-090105-1,ZECO:0000102,none,none,,
ZDB-EXP-090105-6,ZDB-CDT-090105-1,ZECO:0000102,none,none,,
ZDB-EXP-090105-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-090105-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:37699,
ZDB-EXP-090108-11,ZDB-CDT-050127-2,ZECO:0000163,none,none,,
ZDB-EXP-090108-12,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090108-2,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090108-4,ZDB-CDT-050823-4,ZECO:0000229,none,none,,
ZDB-EXP-090109-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090109-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090113-8,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:90620,
ZDB-EXP-090114-8,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:9747,
ZDB-EXP-090115-1,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:9747,
ZDB-EXP-090120-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-090122-10,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:77954,
ZDB-EXP-090122-10,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-090122-11,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:90705,
ZDB-EXP-090122-11,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-090122-13,ZDB-CDT-050127-20,ZECO:0000102,none,none,,
ZDB-EXP-090122-13,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-090122-14,ZDB-CDT-050127-20,ZECO:0000102,none,none,,
ZDB-EXP-090122-14,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:50692,
ZDB-EXP-090122-14,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-090122-2,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-090122-5,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-090122-6,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-090122-9,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:90695,
ZDB-EXP-090122-9,ZDB-CDT-050823-4,ZECO:0000172,none,none,ZFA:0001058,
ZDB-EXP-090126-13,ZDB-CDT-050823-1,ZECO:0000106,none,none,1781,
ZDB-EXP-090127-1,ZDB-CDT-050823-1,ZECO:0000106,none,none,1781,
ZDB-EXP-090127-2,ZDB-CDT-050823-1,ZECO:0000106,none,none,1781,
ZDB-EXP-090127-4,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-090127-7,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090130-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090130-6,ZDB-CDT-070911-1,ZECO:0000102,none,none,CHEBI:472552,
ZDB-EXP-090130-7,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090201-5,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:17650,
ZDB-EXP-090201-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-090201-6,ZDB-CDT-050127-20,ZECO:0000102,none,none,CHEBI:41879,
ZDB-EXP-090201-6,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-090201-7,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-090204-1,ZDB-CDT-050127-16,ZECO:0000102,none,none,CHEBI:4021,
ZDB-EXP-090205-1,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-090205-2,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-090205-3,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-090205-4,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090205-4,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-090205-5,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-090205-5,ZDB-CDT-050127-2,ZECO:0000162,none,none,,
ZDB-EXP-090205-6,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-090206-1,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-090206-11,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-090206-2,ZDB-CDT-050127-27,ZECO:0000149,none,none,,
ZDB-EXP-090206-3,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-090206-5,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090206-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090211-3,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:29699,
ZDB-EXP-090212-11,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-090212-12,ZDB-CDT-050127-27,ZECO:0000146,none,none,,
ZDB-EXP-090212-3,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:15940,
ZDB-EXP-090212-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:17154,
ZDB-EXP-090212-5,ZDB-CDT-050127-3,ZECO:0000165,none,none,,
ZDB-EXP-090212-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-090212-6,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-090212-7,ZDB-CDT-050823-8,ZECO:0000189,none,none,,
ZDB-EXP-090212-7,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:15940,
ZDB-EXP-090212-8,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:34159,
ZDB-EXP-090212-9,ZDB-CDT-050127-3,ZECO:0000165,none,none,,
ZDB-EXP-090213-3,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:48607,
ZDB-EXP-090213-4,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:23888,
ZDB-EXP-090213-5,ZDB-CDT-070911-1,ZECO:0000102,none,none,CHEBI:472552,
ZDB-EXP-090213-9,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090216-1,ZDB-CDT-070911-1,ZECO:0000102,none,none,CHEBI:472552,
ZDB-EXP-090216-2,ZDB-CDT-050127-21,ZECO:0000238,none,none,CHEBI:23414,
ZDB-EXP-090216-3,ZDB-CDT-050127-21,ZECO:0000239,none,none,,
ZDB-EXP-090216-3,ZDB-CDT-050127-32,ZECO:0000238,none,none,CHEBI:23414,
ZDB-EXP-090216-4,ZDB-CDT-050127-21,ZECO:0000239,none,none,,
ZDB-EXP-090217-1,ZDB-CDT-050823-1,ZECO:0000106,none,none,262,
ZDB-EXP-090217-2,ZDB-CDT-050823-1,ZECO:0000106,none,none,262,
ZDB-EXP-090217-3,ZDB-CDT-050823-1,ZECO:0000106,none,none,262,
ZDB-EXP-090218-1,ZDB-CDT-070911-1,ZECO:0000102,none,none,CHEBI:472552,
ZDB-EXP-090218-14,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:64208,
ZDB-EXP-090219-1,ZDB-CDT-070911-1,ZECO:0000102,none,none,CHEBI:472552,
ZDB-EXP-090219-2,ZDB-CDT-050127-24,ZECO:0000102,none,none,CHEBI:90705,
ZDB-EXP-090219-4,ZDB-CDT-050127-32,ZECO:0000102,none,none,,
ZDB-EXP-090220-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:131331,
ZDB-EXP-090220-2,ZDB-CDT-050127-2,ZECO:0000162,none,none,,
ZDB-EXP-090220-3,ZDB-CDT-050127-2,ZECO:0000162,none,none,,
ZDB-EXP-090223-5,ZDB-CDT-070911-1,ZECO:0000237,none,none,CHEBI:472552,
ZDB-EXP-090223-6,ZDB-CDT-070911-1,ZECO:0000237,none,none,CHEBI:472552,
ZDB-EXP-090225-2,ZDB-CDT-050127-25,ZECO:0000102,none,none,CHEBI:63449,
ZDB-EXP-090226-1,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090303-1,ZDB-CDT-050823-6,ZECO:0000114,none,none,,
ZDB-EXP-090303-2,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:16412 ,
ZDB-EXP-090303-3,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:84491,
ZDB-EXP-090303-4,ZDB-CDT-050127-3,ZECO:0000165,none,none,,
ZDB-EXP-090303-5,ZDB-CDT-050127-3,ZECO:0000165,none,none,,
ZDB-EXP-090303-6,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
ZDB-EXP-090303-7,ZDB-CDT-080226-1,ZECO:0000201,none,none,,
ZDB-EXP-090303-8,ZDB-CDT-080226-1,ZECO:0000201,none,none,,
ZDB-EXP-090303-9,ZDB-CDT-080226-2,ZECO:0000202,none,none,,
ZDB-EXP-090304-1,ZDB-CDT-050513-1,ZECO:0000102,none,none,CHEBI:2766,
ZDB-EXP-090304-1,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:44423,
ZDB-EXP-090304-11,ZDB-CDT-070911-1,ZECO:0000102,none,none,CHEBI:472552,
ZDB-EXP-090304-15,ZDB-CDT-070911-1,ZECO:0000102,none,none,CHEBI:472552,
ZDB-EXP-090304-16,ZDB-CDT-050127-18,ZECO:0000102,none,none,CHEBI:34317,
ZDB-EXP-090304-17,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:33234,
ZDB-EXP-090304-17,ZDB-CDT-050127-18,ZECO:0000102,none,none,CHEBI:34317,
ZDB-EXP-090304-19,ZDB-CDT-050127-13,ZECO:0000102,none,none,CHEBI:16469,
ZDB-EXP-090304-19,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:15347,
ZDB-EXP-090304-22,ZDB-CDT-050823-4,ZECO:0000171,none,none,ZFA:0000123,
ZDB-EXP-090304-5,ZDB-CDT-050513-1,ZECO:0000102,none,none,CHEBI:2766,
ZDB-EXP-090304-5,ZDB-CDT-050127-32,ZECO:0000102,none,none,CHEBI:44423,
ZDB-EXP-090304-8,ZDB-CDT-050127-1,ZECO:0000166,none,none,,
