GAF Load Error Summary
============================================================
Total errors: 198,120
Unique error categories: 963

Error Counts by Category
------------------------------------------------------------
  187,923  Duplicate annotation entry
       3  Cannot add root-term annotation GO:0003674 for marker 'spata2' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'ssuh2.4' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'strip1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'sumf1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'thap3' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'tmem35a' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'tmem43' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'tssc4' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'ypel1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'zgc:123060' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'zgc:123107' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'zgc:173693' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'zgc:174623' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'zgc:193801' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0003674 for marker 'znf1032' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'ankrd12' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'ankrd45' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'anks3' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'asap2b' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'bsdc1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'cbln1' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'chtopa' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'clk2b' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'clk4b' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'cntn4' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'dus1l' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'fbxo7' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'gpt' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'grb10a' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'hmox1b' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'hpdl' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'kcnip1b' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'lmo4la' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'mmaa' as there are already non-root term annotations existent.
       3  Cannot add root-term annotation GO:0005575 for marker 'mtmr10' as there are already non-root term annotations existent.
