"Allele","ZFIN ID","Background"
"sa24294","ZDB-GENE-090311-29","TL"
"sa24301","ZDB-GENE-081031-90","TL"
"sa24310","ZDB-GENE-090313-341","TL"
"sa24317","ZDB-GENE-090312-49","TL"
"sa24323","ZDB-GENE-081104-350","TL"
"sa24331","ZDB-GENE-050309-70","TL"
"sa24345","ZDB-GENE-050522-504",""
"sa24349","ZDB-GENE-080807-4",""
"sa24358","ZDB-GENE-081104-387","TL"
"sa24367","ZDB-GENE-030131-1673","TL"
"sa24380","ZDB-GENE-050522-247",""
"sa24384","ZDB-GENE-050327-12",""
"sa24391","ZDB-GENE-080721-12",""
"sa24410","ZDB-GENE-040426-1995",""
"sa24415","ZDB-GENE-110411-270",""
"sa24423","ZDB-GENE-070209-191","TL"
"sa24426","ZDB-GENE-120709-25",""
"sa24429","ZDB-GENE-030519-2","TL"
"sa24434","ZDB-GENE-060929-1250","TL"
"sa24436","ZDB-GENE-030131-1132","TL"
"sa24440","ZDB-GENE-070326-1","TL"
"sa24442","ZDB-GENE-070424-10",""
"sa24449","ZDB-GENE-070822-24","TL"
"sa24451","ZDB-GENE-071004-30,ZDB-GENE-030131-5358","TL"
"sa24453","ZDB-GENE-030131-5667",""
"sa24457","ZDB-GENE-041014-307",""
"sa24462","ZDB-GENE-030131-2709","TL"
"sa24466","ZDB-GENE-040724-135",""
"sa24467","ZDB-GENE-091207-1","TL"
"sa24472","ZDB-GENE-040426-2887","TL"
"sa24477","ZDB-GENE-091113-37","TL"
"sa24484","ZDB-GENE-091118-34","TL"
"sa24487","ZDB-GENE-091116-39",""
"sa24488","ZDB-GENE-091116-39","TL"
"sa24505","ZDB-GENE-050517-26","TL"
"sa24506","ZDB-GENE-050306-55",""
"sa24514","ZDB-GENE-051023-8","TL"
"sa24527","ZDB-GENE-031219-5","TL"
"sa24530","ZDB-GENE-091204-287","TL"
"sa24556","ZDB-GENE-050310-2",""
"sa24559","ZDB-GENE-091112-7","TL"
"sa24563","ZDB-GENE-030829-61,ZDB-GENE-091113-16","TL"
"sa24570","ZDB-GENE-070822-12","TL"
"sa24579","ZDB-GENE-030724-5","TL"
"sa24585","ZDB-GENE-081006-1","TL"
"sa24587","ZDB-GENE-061103-421",""
"sa24609","ZDB-GENE-010131-6","TL"
"sa24620","ZDB-GENE-010126-3","TL"
"sa24624","ZDB-GENE-060503-415",""
"sa24635","ZDB-GENE-041111-192","TL"
"sa24645","ZDB-GENE-000509-1","TL"
"sa24646","ZDB-GENE-061221-2",""
"sa24661","ZDB-GENE-080409-1","TL"
"sa24673","ZDB-GENE-091214-5",""
"sa24679","ZDB-GENE-050320-95","TL"
"sa24683","ZDB-GENE-030131-3250","TL"
"sa24694","ZDB-GENE-030903-1","TL"
"sa24695","ZDB-GENE-030903-1",""
"sa24697","ZDB-GENE-061220-8","TL"
"sa24701","ZDB-GENE-060825-13","TL"
"sa24710","ZDB-GENE-060303-4","TL"
"sa24714","ZDB-GENE-980526-562",""
"sa24732","ZDB-GENE-100922-25",""
"sa24738","ZDB-GENE-040319-1",""
"sa24767","ZDB-GENE-090929-1","TL"
"sa24785","ZDB-GENE-090128-2","TL"
"sa24804","ZDB-GENE-060929-856","TL"
"sa24807","ZDB-GENE-090302-1",""
"sa24830","ZDB-GENE-030131-9816","TL"
"Allele","ZFIN ID","Background"
"sa19389","ZDB-GENE-021206-10",""
"sa19392","ZDB-GENE-090313-21",""
"sa19393","ZDB-GENE-090313-21",""
"sa19399","ZDB-GENE-001212-2",""
"sa19429","ZDB-GENE-050522-508",""
"sa19434","ZDB-GENE-040426-705",""
"sa19450","ZDB-GENE-040718-277",""
"sa19458","ZDB-GENE-050913-66",""
"sa19464","ZDB-GENE-011116-1",""
"sa19467","ZDB-GENE-070615-38",""
"sa19471","ZDB-GENE-030408-2",""
"sa19472","ZDB-GENE-040426-1847",""
"sa19480","ZDB-GENE-090313-277",""
"sa19498","ZDB-GENE-061103-451",""
"sa19505","ZDB-GENE-030131-6401",""
"sa19510","ZDB-GENE-030131-9530",""
"sa19517","ZDB-GENE-050522-71",""
"sa19526","ZDB-GENE-090312-167",""
"sa19535","ZDB-GENE-090313-131",""
"sa19536","ZDB-GENE-990714-19",""
"sa19543","ZDB-GENE-031006-13",""
"sa19545","ZDB-GENE-990415-131",""
"sa19559","ZDB-GENE-030131-7951",""
"sa19560","ZDB-GENE-040426-2765",""
"sa19563","ZDB-GENE-040426-2149",""
"sa19567","ZDB-GENE-010607-3",""
"sa19568","ZDB-GENE-090312-76",""
"sa19569","ZDB-GENE-040426-1390",""
"sa19570","ZDB-GENE-040426-1390",""
"sa19571","ZDB-GENE-060503-271",""
"sa19574","ZDB-GENE-060503-271",""
"sa19582","ZDB-GENE-090312-201",""
"sa19591","ZDB-GENE-040426-2331",""
"sa19592","ZDB-GENE-040718-136",""
"sa19596","ZDB-GENE-040426-2894",""
"sa19625","ZDB-GENE-121214-246",""
"sa19629","ZDB-GENE-080722-43",""
"sa19636","ZDB-GENE-040426-2246,ZDB-GENE-110408-14",""
"sa19637","ZDB-GENE-121214-315",""
"sa19647","ZDB-GENE-030131-230",""
"sa19657","ZDB-GENE-030716-3",""
"sa19662","ZDB-GENE-030131-3161",""
"sa19670","ZDB-GENE-060503-266",""
"sa19674","ZDB-GENE-070705-25",""
"sa19693","ZDB-GENE-070705-88",""
"sa19700","ZDB-GENE-040718-202",""
"sa19708","ZDB-GENE-070912-251",""
"sa19711","ZDB-GENE-070912-458",""
"sa19723","ZDB-GENE-060503-530",""
"sa19725","ZDB-GENE-070912-265",""
"sa19728","ZDB-GENE-080502-1",""
"sa19734","ZDB-GENE-040426-1296",""
"sa19735","ZDB-GENE-070912-480",""
"sa19738","ZDB-GENE-030131-6099",""
"sa19739","ZDB-GENE-030131-4642",""
"sa19741","ZDB-GENE-070912-688",""
"sa19745","ZDB-GENE-070912-703",""
"sa19747","ZDB-GENE-070912-432",""
"sa19748","ZDB-GENE-061027-393",""
"sa19752","ZDB-GENE-991123-5",""
"sa19760","ZDB-GENE-040426-2467",""
"sa19762","ZDB-GENE-070510-1",""
"sa19771","ZDB-GENE-070912-8",""
"sa19779","ZDB-GENE-040912-7",""
"sa19786","ZDB-GENE-070912-531",""
"sa19792","ZDB-GENE-041111-207",""
"sa19797","ZDB-GENE-030131-9537",""
"sa19803","ZDB-GENE-060929-1006",""
"sa19804","ZDB-GENE-050105-3",""
"sa19808","ZDB-GENE-050320-140",""
"sa19811","ZDB-GENE-060825-75",""
"sa19825","ZDB-GENE-040801-139",""
"sa19832","ZDB-GENE-070911-2",""
"sa19833","ZDB-GENE-040709-1",""
"sa19852","ZDB-GENE-040611-1",""
"sa19855","ZDB-GENE-050809-38",""
"sa19857","ZDB-GENE-070912-174",""
"sa19860","ZDB-GENE-050506-59",""
"sa19875","ZDB-GENE-070912-321",""
"sa19887","ZDB-GENE-040718-439",""
"sa19893","ZDB-GENE-060503-2",""
"sa19905","ZDB-GENE-040426-846",""
"sa19914","ZDB-GENE-040912-54",""
"sa19915","ZDB-GENE-101103-2",""
"sa19920","ZDB-GENE-060929-816",""
"sa19921","ZDB-GENE-060929-816",""
"sa19925","ZDB-GENE-110411-97",""
"sa19934","ZDB-GENE-040426-2902",""
"sa19941","ZDB-GENE-040801-145",""
"sa19954","ZDB-GENE-080721-19",""
"sa19955","ZDB-GENE-091204-198",""
"sa19962","ZDB-GENE-040426-1362",""
"sa19964","ZDB-GENE-040625-59",""
"sa19971","ZDB-GENE-030131-3027",""
"sa19973","ZDB-GENE-030131-5675",""
"sa19977","ZDB-GENE-040329-2",""
"sa19978","ZDB-GENE-091113-42",""
"sa19979","ZDB-GENE-050320-57",""
"sa19980","ZDB-GENE-070822-3",""
"sa19981","ZDB-GENE-030605-1",""
"sa19997","ZDB-GENE-000406-5",""
"sa20001","ZDB-GENE-080204-96",""
"sa20007","ZDB-GENE-030131-925",""
"sa20008","ZDB-GENE-030131-1830",""
"sa20015","ZDB-GENE-030131-9793",""
"sa20017","ZDB-GENE-040121-1",""
"sa20020","ZDB-GENE-061103-196",""
"sa20023","ZDB-GENE-060503-324",""
"sa20025","ZDB-GENE-030131-1291",""
"sa20026","ZDB-GENE-030131-8434",""
"sa20027","ZDB-GENE-040718-425",""
"sa20031","ZDB-GENE-060901-1",""
"sa20045","ZDB-GENE-990914-3",""
"sa20048","ZDB-GENE-040718-110",""
"sa20053","ZDB-GENE-041114-146",""
"sa20061","ZDB-GENE-040724-26",""
"sa20069","ZDB-GENE-090805-3",""
"sa20072","ZDB-GENE-040426-1178",""
"sa20076","ZDB-GENE-120214-25",""
"sa20093","ZDB-GENE-071212-1",""
"sa20100","ZDB-GENE-040426-2744",""
"sa20109","ZDB-GENE-000403-1",""
"sa20112","ZDB-GENE-030131-6523",""
"sa20120","ZDB-GENE-030619-16",""
"sa20123","ZDB-GENE-080226-9",""
"sa20126","ZDB-GENE-040912-116",""
"sa20134","ZDB-GENE-060823-1",""
"sa20141","ZDB-GENE-040426-2804",""
"sa20148","ZDB-GENE-030131-968",""
"sa20162","ZDB-GENE-050327-21",""
"sa20170","ZDB-GENE-041010-14",""
"sa20172","ZDB-GENE-030131-9659",""
"sa20177","ZDB-GENE-070410-118",""
"sa20181","ZDB-GENE-041210-25",""
"sa20189","ZDB-GENE-041210-265",""
"sa20193","ZDB-GENE-050419-96",""
"sa20195","ZDB-GENE-040625-75",""
"sa20199","ZDB-GENE-110914-122",""
"sa20200","ZDB-GENE-110914-122",""
"sa20204","ZDB-GENE-030131-2656",""
"sa20211","ZDB-GENE-040704-25",""
"sa20214","ZDB-GENE-041210-100",""
"sa20218","ZDB-GENE-041210-70",""
"sa20219","ZDB-GENE-041210-70",""
"sa20221","ZDB-GENE-041210-247,ZDB-GENE-040426-2330",""
"sa20225","ZDB-GENE-030131-7791",""
"sa20230","ZDB-GENE-040805-1",""
"sa20239","ZDB-GENE-041210-116",""
"sa20241","ZDB-GENE-040426-776",""
"sa20249","ZDB-GENE-040426-1673",""
"sa20260","ZDB-GENE-030131-3124",""
"sa20261","ZDB-GENE-041014-2",""
"sa20267","ZDB-GENE-041210-216",""
"sa20271","ZDB-GENE-041011-3",""
"sa20281","ZDB-GENE-070705-89",""
"sa20284","ZDB-GENE-030826-35",""
"sa20289","ZDB-GENE-041210-195",""
"sa20292","ZDB-GENE-041210-205",""
"sa20294","ZDB-GENE-040426-1626",""
"sa20311","ZDB-GENE-030131-5913",""
"sa20313","ZDB-GENE-081104-54",""
"sa20319","ZDB-GENE-070822-29",""
"sa20333","ZDB-GENE-060531-57",""
"sa20344","ZDB-GENE-040801-247",""
"sa20351","ZDB-GENE-080722-7",""
"sa20353","ZDB-GENE-001101-1",""
"sa20373","ZDB-GENE-060526-252",""
"sa20378","ZDB-GENE-040426-2634",""
"sa20383","ZDB-GENE-060526-210",""
"sa20385","ZDB-GENE-070705-295",""
"sa20390","ZDB-GENE-990415-158",""
"sa20392","ZDB-GENE-081104-212",""
"sa20394","ZDB-GENE-060526-199",""
"sa20395","ZDB-GENE-060526-197",""
"sa20398","ZDB-GENE-030131-3135",""
"sa20401","ZDB-GENE-060531-15",""
"sa20402","ZDB-GENE-060531-56",""
"sa20410","ZDB-GENE-060526-3",""
"sa20413","ZDB-GENE-050309-66",""
"sa20419","ZDB-GENE-050208-54",""
"sa20425","ZDB-GENE-050102-2",""
"sa20445","ZDB-GENE-030131-9111",""
"sa20449","ZDB-GENE-060526-203",""
"sa20450","ZDB-GENE-060526-204",""
"sa20451","ZDB-GENE-061201-18",""
"sa20454","ZDB-GENE-050327-62",""
"sa20455","ZDB-GENE-030319-1",""
"sa20464","ZDB-GENE-080214-5",""
"sa20465","ZDB-GENE-060929-568,ZDB-GENE-040426-2879,ZDB-GENE-051127-13,ZDB-GENE-030131-8625",""
"sa20468","ZDB-GENE-061013-747",""
"sa20469","ZDB-GENE-060531-28",""
"sa20488","ZDB-GENE-060526-45",""
"sa20489","ZDB-GENE-060526-45",""
"sa20514","ZDB-GENE-030131-106",""
"sa20517","ZDB-GENE-060526-233",""
"sa20519","ZDB-GENE-060531-14",""
"sa20527","ZDB-GENE-980526-115",""
"sa20529","ZDB-GENE-060526-307",""
"sa20534","ZDB-GENE-070912-336",""
"sa20539","ZDB-GENE-040808-7",""
"sa20547","ZDB-GENE-070705-451",""
"sa20553","ZDB-GENE-050522-297",""
"sa20573","ZDB-GENE-040718-194",""
"sa20575","ZDB-GENE-030829-25",""
"sa20580","ZDB-GENE-070209-59",""
"sa20585","ZDB-GENE-060526-271",""
"sa20602","ZDB-GENE-060825-359",""
"sa20604","ZDB-GENE-040426-1754",""
"sa20611","ZDB-GENE-030131-223",""
"sa20614","ZDB-GENE-040426-1659",""
"sa20623","ZDB-GENE-980526-135",""
"sa20624","ZDB-GENE-040526-1",""
"sa20628","ZDB-GENE-070112-612",""
"sa20632","ZDB-GENE-030131-5870",""
"sa20642","ZDB-GENE-050531-1",""
"sa20643","ZDB-GENE-071227-1",""
"sa20647","ZDB-GENE-110407-7",""
"sa20649","ZDB-GENE-060906-1",""
"sa20657","ZDB-GENE-030131-2206",""
"sa20659","ZDB-GENE-120215-77",""
"sa20661","ZDB-GENE-080425-1",""
"sa20668","ZDB-GENE-041111-150",""
"sa20670","ZDB-GENE-060421-7907",""
"sa20674","ZDB-GENE-120426-2",""
"sa20675","ZDB-GENE-050208-724",""
"sa20681","ZDB-GENE-120215-145",""
"sa20683","ZDB-GENE-030131-2005",""
"sa20687","ZDB-GENE-061013-487",""
"sa20695","ZDB-GENE-080523-1",""
"sa20725","ZDB-GENE-040625-115",""
"sa20738","ZDB-GENE-080218-16",""
"sa20743","ZDB-GENE-050506-134",""
"sa20745","ZDB-GENE-060209-2",""
"sa20753","ZDB-GENE-070718-6",""
"sa20760","ZDB-GENE-030131-2666",""
"sa20782","ZDB-GENE-080206-4",""
"sa20787","ZDB-GENE-030131-8097",""
"sa20806","ZDB-GENE-050327-30",""
"sa20817","ZDB-GENE-081105-141",""
"sa20839","ZDB-GENE-070410-90",""
"sa20842","ZDB-GENE-121214-324",""
"sa20864","ZDB-GENE-001207-3",""
"sa20884","ZDB-GENE-070522-4",""
"sa20888","ZDB-GENE-990806-20",""
"sa20894","ZDB-GENE-050522-273",""
"sa20911","ZDB-GENE-000831-4",""
"sa20920","ZDB-GENE-030131-6168",""
"sa20922","ZDB-GENE-030901-1",""
"sa20925","ZDB-GENE-121120-2",""
"sa20937","ZDB-GENE-050522-518",""
"sa20956","ZDB-GENE-030131-3671",""
"sa20958","ZDB-GENE-040426-1693",""
"sa20971","ZDB-GENE-070424-42",""
"sa20976","ZDB-GENE-030616-328",""
"sa20981","ZDB-GENE-030131-5371",""
"sa20995","ZDB-GENE-070410-2",""
"sa20996","ZDB-GENE-040718-233",""
"sa21003","ZDB-GENE-030131-6030",""
"sa21009","ZDB-GENE-030131-497",""
"sa21018","ZDB-GENE-040914-65",""
"sa21021","ZDB-GENE-030131-9927",""
"sa21022","ZDB-GENE-000501-1",""
"sa21024","ZDB-GENE-030131-4606",""
"sa21040","ZDB-GENE-070815-1",""
"sa21041","ZDB-GENE-110411-149",""
"sa21043","ZDB-GENE-030616-572",""
"sa21045","ZDB-GENE-030131-9008",""
"sa21046","ZDB-GENE-030131-9008",""
"sa21048","ZDB-GENE-040816-1",""
"sa21058","ZDB-GENE-030429-1",""
"sa21066","ZDB-GENE-040419-1",""
"sa21068","ZDB-GENE-080722-44",""
"sa21071","ZDB-GENE-060818-12",""
"sa21080","ZDB-GENE-081022-124",""
"sa21096","ZDB-GENE-030131-179",""
"sa21097","ZDB-GENE-110408-64",""
"sa21103","ZDB-GENE-030729-3",""
"sa21105","ZDB-GENE-030131-6896",""
"sa21117","ZDB-GENE-090915-4",""
"sa21165","ZDB-GENE-030131-8004",""
"sa21167","ZDB-GENE-040426-1464",""
"sa21189","ZDB-GENE-080108-4",""
"sa21194","ZDB-GENE-090427-2",""
"sa21201","ZDB-GENE-040912-118",""
"sa21210","ZDB-GENE-080403-3",""
"sa21217","ZDB-GENE-040912-111",""
"sa21222","ZDB-GENE-091204-109",""
"sa21229","ZDB-GENE-081104-526",""
"sa21233","ZDB-GENE-081104-437",""
"sa21234","ZDB-GENE-091116-42",""
"sa21237","ZDB-GENE-061110-103",""
"sa21238","ZDB-GENE-061110-103",""
"sa21239","ZDB-GENE-050410-16",""
"sa21245","ZDB-GENE-070511-1",""
"sa21251","ZDB-GENE-110411-104,ZDB-GENE-041114-92",""
"sa21253","ZDB-GENE-030131-9884",""
"sa21256","ZDB-GENE-050522-305",""
"sa21257","ZDB-GENE-070222-1",""
"sa21263","ZDB-GENE-030131-1650",""
"sa21264","ZDB-GENE-080305-2",""
"sa21266","ZDB-GENE-081104-507",""
"sa21272","ZDB-GENE-070605-1",""
"sa21296","ZDB-GENE-070713-5",""
"sa21298","ZDB-GENE-030131-1428",""
"sa21300","ZDB-GENE-030131-1428",""
"sa21302","ZDB-GENE-050513-3",""
"sa21305","ZDB-GENE-060526-332",""
"sa21307","ZDB-GENE-040801-140",""
"sa21314","ZDB-GENE-030131-9167",""
"sa21322","ZDB-GENE-980526-196",""
"sa21323","ZDB-GENE-980526-196",""
"sa21325","ZDB-GENE-060503-743",""
"sa21328","ZDB-GENE-030319-4",""
"sa21331","ZDB-GENE-070917-4",""
"sa21335","ZDB-GENE-081105-93",""
"sa21343","ZDB-GENE-030616-159",""
"sa21351","ZDB-GENE-110411-272",""
"sa21364","ZDB-GENE-081104-186",""
"sa21366","ZDB-GENE-091204-7",""
"sa21382","ZDB-GENE-000629-3",""
"sa21395","ZDB-GENE-980526-255",""
"sa21397","ZDB-GENE-030926-1",""
"sa21411","ZDB-GENE-091204-477",""
"sa21414","ZDB-GENE-070912-206",""
"sa21416","ZDB-GENE-030723-2",""
"sa21419","ZDB-GENE-990415-118",""
"sa21421","ZDB-GENE-091204-402",""
"sa21423","ZDB-GENE-041114-19",""
"sa21424","ZDB-GENE-070912-472",""
"sa21432","ZDB-GENE-070912-714",""
"sa21437","ZDB-GENE-081105-114",""
"sa21448","ZDB-GENE-070912-584",""
"sa21450","ZDB-GENE-070912-584",""
"sa21468","ZDB-GENE-030219-74",""
"sa21474","ZDB-GENE-030131-5562",""
"sa21484","ZDB-GENE-030131-670",""
"sa21486","ZDB-GENE-070803-2",""
"sa21497","ZDB-GENE-061027-88",""
"sa21499","ZDB-GENE-070912-23",""
"sa21506","ZDB-GENE-070912-344",""
"sa21512","ZDB-GENE-070912-148",""
"sa21524","ZDB-GENE-061019-1",""
"sa21528","ZDB-GENE-040329-3",""
"sa21541","ZDB-GENE-040912-167",""
"sa21547","ZDB-GENE-030131-1060",""
"sa21548","ZDB-GENE-041010-118",""
"sa21552","ZDB-GENE-030616-5",""
"sa21560","ZDB-GENE-030616-413",""
"sa21562","ZDB-GENE-030616-413",""
"sa21565","ZDB-GENE-030616-413",""
"sa21571","ZDB-GENE-030113-2",""
"sa21573","ZDB-GENE-030113-2",""
"sa21574","ZDB-GENE-030113-2",""
"sa21581","ZDB-GENE-030113-2",""
"sa21582","ZDB-GENE-030113-2",""
"sa21585","ZDB-GENE-030113-2",""
"sa21586","ZDB-GENE-060929-452",""
"sa21587","ZDB-GENE-090824-1",""
"sa21588","ZDB-GENE-040718-273",""
"sa21603","ZDB-GENE-040426-751",""
"sa21611","ZDB-GENE-000508-1",""
"sa21612","ZDB-GENE-980526-242",""
"sa21616","ZDB-GENE-070524-2",""
"sa21619","ZDB-GENE-081104-106",""
"sa21622","ZDB-GENE-070424-68",""
"sa21633","ZDB-GENE-030131-494",""
"sa21641","ZDB-GENE-051113-96",""
"sa21645","ZDB-GENE-091204-395",""
"sa21647","ZDB-GENE-040426-2487",""
"sa21649","ZDB-GENE-110411-8",""
"sa21650","ZDB-GENEP-110408-1",""
"sa21653","ZDB-GENE-040116-7",""
"sa21655","ZDB-GENE-091204-90",""
"sa21662","ZDB-GENE-080104-6",""
"sa21663","ZDB-GENE-080104-6",""
"sa21664","ZDB-GENE-031002-48",""
"sa21666","ZDB-GENE-031002-48",""
"sa21671","ZDB-GENE-040801-220",""
"sa21675","ZDB-GENE-040426-996",""
"sa21677","ZDB-GENE-050417-248",""
"sa21692","ZDB-GENE-091118-127",""
"sa21693","ZDB-GENE-080506-1",""
"sa21700","ZDB-GENE-091204-356",""
"sa21711","ZDB-GENE-091204-26",""
"sa21717","ZDB-GENE-050202-4",""
"sa21720","ZDB-GENE-050609-21",""
"sa21745","ZDB-GENE-061103-76",""
"sa21754","ZDB-GENE-050522-148",""
"sa21763","ZDB-GENE-040426-1486",""
"sa21764","ZDB-GENE-030131-5868",""
"sa21766","ZDB-GENE-061103-487",""
"sa21773","ZDB-GENE-050320-68",""
"sa21783","ZDB-GENE-070804-6",""
"sa21784","ZDB-GENE-070804-5",""
"sa21788","ZDB-GENE-041010-135",""
"sa21791","ZDB-GENE-050310-7",""
"sa21803","ZDB-GENE-100514-8",""
"sa21818","ZDB-GENE-050506-24",""
"sa21819","ZDB-GENE-040702-2",""
"sa21823","ZDB-GENE-040426-1121",""
"sa21833","ZDB-GENE-030131-8978",""
"sa21834","ZDB-GENE-040426-1911",""
"sa21846","ZDB-GENE-991019-2",""
"sa21850","ZDB-GENE-040426-1351",""
"sa21865","ZDB-GENE-120709-97",""
"sa21866","ZDB-GENE-040426-2755",""
"sa21870","ZDB-GENE-030131-9796",""
"sa21874","ZDB-GENE-031113-23",""
"sa21881","ZDB-GENE-051107-8",""
"sa21886","ZDB-GENE-030616-525",""
"sa21888","ZDB-GENE-030616-523",""
"sa21894","ZDB-GENE-051111-1",""
"sa21896","ZDB-GENE-050327-5",""
"sa21898","ZDB-GENE-080204-107",""
"sa21899","ZDB-GENE-080204-107",""
"sa21902","ZDB-GENE-080229-6",""
"sa21908","ZDB-GENE-030131-5379",""
"sa21909","ZDB-GENE-070912-270",""
"sa21917","ZDB-GENE-030131-6318",""
"sa21919","ZDB-GENE-080613-3",""
"sa21929","ZDB-GENE-060711-1",""
"sa21937","ZDB-GENE-081015-4",""
"sa21971","ZDB-GENE-040426-2556",""
"sa21976","ZDB-GENE-061013-184",""
"sa21984","ZDB-GENE-041114-167",""
"sa21992","ZDB-GENE-121214-325",""
"sa21997","ZDB-GENE-121214-245",""
"sa22008","ZDB-GENE-121214-115",""
"sa22012","ZDB-GENE-041111-223",""
"sa22014","ZDB-GENE-041111-223",""
"sa22017","ZDB-GENE-040426-1664",""
"sa22023","ZDB-GENE-980526-280",""
"sa22029","ZDB-GENE-080522-3",""
"sa22045","ZDB-GENE-060929-1030",""
"sa22048","ZDB-GENE-080219-7",""
"sa22064","ZDB-GENE-111115-1",""
"sa22066","ZDB-GENE-040426-1733",""
"sa22069","ZDB-GENE-120406-2",""
"sa22071","ZDB-GENE-030131-686",""
"sa22076","ZDB-GENE-030131-1390",""
"sa22080","ZDB-GENE-121105-13",""
"sa22087","ZDB-GENE-050808-1",""
"sa22101","ZDB-GENE-040426-2932",""
"sa22108","ZDB-GENE-040426-2922",""
"sa22113","ZDB-GENE-050809-39",""
"sa22116","ZDB-GENE-030131-7269",""
"sa22117","ZDB-GENE-130603-83",""
"sa22118","ZDB-GENE-100203-1",""
"sa22122","ZDB-GENE-041001-46",""
"sa22124","ZDB-GENE-010226-3",""
"sa22133","ZDB-GENE-030131-3189",""
"sa22135","ZDB-GENE-130531-70",""
"sa22153","ZDB-GENE-040426-1462",""
"sa22163","ZDB-GENE-050517-5",""
"sa22178","ZDB-GENE-060929-88",""
"sa22189","ZDB-GENE-030722-3",""
"sa22195","ZDB-GENE-081107-14",""
"sa22201","ZDB-GENE-081028-16",""
"sa22225","ZDB-GENE-040426-2209",""
"sa22230","ZDB-GENE-051023-1",""
"sa22235","ZDB-GENE-090313-224",""
"sa22242","ZDB-GENE-090312-109",""
"sa22246","ZDB-GENE-090313-230",""
"sa22252","ZDB-GENE-070112-1402",""
"sa22259","ZDB-GENE-070202-9,ZDB-GENE-101209-2",""
"sa22263","ZDB-GENE-090311-47",""
"sa22276","ZDB-GENE-031110-2",""
"sa22278","ZDB-GENE-050320-59",""
"sa22305","ZDB-GENE-030131-9676",""
"sa22328","ZDB-GENE-080220-27",""
"sa22329","ZDB-GENE-070228-1",""
"sa22332","ZDB-GENE-090313-322",""
"sa22338","ZDB-GENE-060810-148",""
"sa22340","ZDB-GENE-041010-54",""
"sa22346","ZDB-GENE-040426-757",""
"sa22350","ZDB-GENE-021030-1",""
"sa22355","ZDB-GENE-071218-5,ZDB-GENE-090313-399",""
"sa22364","ZDB-GENE-040426-2410",""
"sa22372","ZDB-GENE-090312-104",""
"sa22374","ZDB-GENE-061009-48",""
"sa22378","ZDB-GENE-081107-1",""
"sa22393","ZDB-GENE-040426-1892",""
"sa22411","ZDB-GENE-041118-10",""
"sa22416","ZDB-GENE-080723-7",""
"sa22430","ZDB-GENE-060322-1",""
"sa22442","ZDB-GENE-060312-28",""
"sa22449","ZDB-GENE-060503-724",""
"sa22453","ZDB-GENE-070112-972",""
"sa22456","ZDB-GENE-030131-5417",""
"sa22457","ZDB-GENE-030131-6849",""
"sa22486","ZDB-GENE-040727-3",""
"sa22490","ZDB-GENE-030131-8719",""
"sa22505","ZDB-GENE-011119-1",""
"sa22511","ZDB-GENE-030616-75",""
"sa22514","ZDB-GENE-040426-1151",""
"sa22557","ZDB-GENE-030131-1791",""
"sa22576","ZDB-GENE-040801-260",""
"sa22585","ZDB-GENE-041111-120",""
"sa22593","ZDB-GENE-040426-2731",""
"sa22594","ZDB-GENE-990714-20",""
"sa22602","ZDB-GENE-041010-162",""
"sa22608","ZDB-GENE-010328-15",""
"sa22612","ZDB-GENE-050227-12",""
"sa22626","ZDB-GENE-040426-1719",""
"sa22632","ZDB-GENE-080204-36",""
"sa22634","ZDB-GENE-040927-20",""
"sa22643","ZDB-GENE-040625-21",""
"sa22651","ZDB-GENE-050417-411",""
"sa22675","ZDB-GENE-070806-82",""
"sa22680","ZDB-GENE-060510-4",""
"sa22687","ZDB-GENE-030131-5697",""
"sa22701","ZDB-GENE-051102-1",""
"sa22708","ZDB-GENE-080303-1",""
"sa22709","ZDB-GENE-060503-631",""
"sa22713","ZDB-GENE-040718-284",""
"sa22720","ZDB-GENE-990415-61",""
"sa22740","ZDB-GENE-110411-228",""
"sa22744","ZDB-GENE-100922-182",""
"sa22749","ZDB-GENE-040801-149",""
"sa22754","ZDB-GENE-100921-32,ZDB-GENE-091020-12",""
"sa22758","ZDB-GENE-030616-399",""
"sa22759","ZDB-GENE-110411-177",""
"sa22769","ZDB-GENE-990714-3",""
"sa22785","ZDB-GENE-060616-101",""
"sa22788","ZDB-GENE-020828-1",""
"sa22794","ZDB-GENE-100922-283",""
"sa22796","ZDB-GENE-100922-98",""
"sa22799","ZDB-GENE-030131-7901",""
"sa22800","ZDB-GENE-100921-11",""
"sa22804","ZDB-GENE-030131-4755",""
"sa22806","ZDB-GENE-100922-8,ZDB-GENE-100922-177",""
"sa22809","ZDB-GENE-100922-8",""
"sa22817","ZDB-GENE-050506-35",""
"sa22849","ZDB-GENE-080220-20",""
"sa22851","ZDB-GENE-060616-136",""
"sa22855","ZDB-GENE-041114-35",""
"sa22861","ZDB-GENE-080220-48",""
"sa22862","ZDB-GENE-080220-48",""
"sa22871","ZDB-GENE-120807-1",""
"sa22872","ZDB-GENE-020424-3",""
"sa22873","ZDB-GENE-020114-1",""
"sa22881","ZDB-GENE-030131-4645",""
"sa22882","ZDB-GENE-030131-7513",""
"sa22886","ZDB-GENE-040426-1561",""
"sa22888","ZDB-GENE-030131-3869",""
"sa22889","ZDB-GENE-980526-370",""
"sa22901","ZDB-GENE-030131-8107",""
"sa22903","ZDB-GENE-040426-1887",""
